"DateTime","Auction Current Vintage - Spot - ARB","Auction Future Vintage - Spot - ARB","CCA - Front December - ICE","CCA - Spot - Evolution Markets","CCO3 - Spot - Evolution Markets","CCO8 - Spot - Evolution Markets","DEBS CCO-0 – Front Month – Nodal","Floor - Spot - ARB","Golden CCO - Spot - Evolution Markets"
"2022-11-16",,,28.04,27.91,18.1,17.9,,19.7,19
"2022-11-17",,,28.02,27.91,18.1,17.9,,19.7,19
"2022-11-18",,,27.7,27.6,18.1,17.9,,19.7,19
"2022-11-21",,,27.59,27.46,18.1,17.9,,19.7,19
"2022-11-22",,,27.62,27.5,18.1,17.9,,19.7,19
"2022-11-23",26.8,26,26.87,26.74,18.1,17.9,,19.7,19
"2022-11-24",,,26.87,26.75,18.1,17.9,,19.7,19
"2022-11-25",,,26.79,26.65,18.1,17.9,,19.7,19
"2022-11-28",,,25.9,25.9,18.1,17.9,,19.7,19
"2022-11-29",,,25.92,25.93,18.1,17.9,,19.7,19
"2022-11-30",,,26.35,26.3,18.1,17.9,,19.7,19
"2022-12-01",,,26.95,26.94,18.1,17.9,,19.7,19
"2022-12-02",,,26.97,26.97,18.1,17.9,,19.7,19
"2022-12-05",,,27.1,27.17,18.1,17.9,,19.7,19
"2022-12-06",,,27.17,27.17,18.1,17.9,,19.7,19
"2022-12-07",,,27.34,27.34,18.5,18.25,,19.7,19.5
"2022-12-08",,,27.27,27.27,18.5,18.25,,19.7,19.5
"2022-12-09",,,27.7,27.7,18.5,18.25,,19.7,19.5
"2022-12-12",,,27.97,27.97,18.5,18.25,,19.7,19.5
"2022-12-13",,,27.97,27.97,18.5,18.25,,19.7,19.5
"2022-12-14",,,28.16,28.16,18.5,18.25,,19.7,19.5
"2022-12-15",,,28.36,28.36,18.5,18.25,,19.7,19.5
"2022-12-16",,,28.29,28.29,18.5,18.25,,19.7,19.5
"2022-12-19",,,28.32,28.31,18.5,18.25,,19.7,19.5
"2022-12-20",,,28.47,28.47,18.5,18.25,,19.7,19.5
"2022-12-21",,,28.47,28.47,18.5,18.25,,19.7,19.5
"2022-12-22",,,28.55,28.55,18.5,18.25,,19.7,19.5
"2022-12-23",,,28.55,28.55,18.5,18.25,,19.7,19.5
"2022-12-27",,,30.86,29.09,18.5,18.25,,19.7,19.5
"2022-12-28",,,30.05,28.45,18.5,18.25,,19.7,19.5
"2022-12-29",,,30.3,28.61,18.5,18.25,,19.7,19.5
"2022-12-30",,,30.35,28.67,18.5,18.25,,19.7,19.5
"2023-01-03",,,29.7,28.08,18.5,18.25,,22.21,19.5
"2023-01-04",,,29.4,27.8,18.5,18.25,,22.21,19.5
"2023-01-05",,,29.4,27.73,18.5,18.25,,22.21,19.5
"2023-01-06",,,29.55,27.89,18.5,18.25,,22.21,19.5
"2023-01-09",,,29.24,28.25,18.5,18.25,,22.21,19.5
"2023-01-10",,,29.83,28.13,18.5,18.25,,22.21,19.5
"2023-01-11",,,29.92,28.25,18.5,18.25,,22.21,19.5
"2023-01-13",,,30.32,28.62,18.5,18.25,,22.21,19.5
"2023-01-17",,,30.6,28.89,18.5,18.25,,22.21,19.5
"2023-01-18",,,30.4,28.71,18.5,18.25,,22.21,19.5
"2023-01-19",,,30.37,28.71,18.5,18.25,,22.21,19.5
"2023-01-20",,,30.34,28.71,18.5,18.25,,22.21,19.5
"2023-01-23",,,30.21,28.57,18.5,18.25,,22.21,19.5
"2023-01-24",,,30.17,28.55,18.5,18.25,,22.21,19.5
"2023-01-25",,,29.9,28.26,18.5,18.25,,22.21,19.5
"2023-01-26",,,29.96,28.32,18.5,18.25,,22.21,19.5
"2023-01-27",,,29.75,28.28,18.5,18.25,,22.21,19.5
"2023-01-30",,,29.51,28.05,18.5,18.25,,22.21,19.5
"2023-01-31",,,29.34,27.86,18.5,18.25,,22.21,19.5
"2023-02-01",,,29.38,27.9,18.5,18.25,,22.21,19.5
"2023-02-02",,,29.82,28.34,18.5,18.25,,22.21,19.5
"2023-02-03",,,29.97,28.5,18.5,18.25,,22.21,19.5
"2023-02-06",,,29.81,28.34,18.5,18.25,,22.21,19.5
"2023-02-07",,,29.64,28.17,18.5,18.25,,22.21,19.5
"2023-02-08",,,29.62,28.15,18.5,18.25,,22.21,19.5
"2023-02-09",,,29.45,27.98,18.5,18.25,,22.21,19.5
"2023-02-10",,,29.45,27.95,18.5,18.25,,22.21,19.5
"2023-02-13",,,29.48,28.01,18.5,18.25,,22.21,19.5
"2023-02-14",,,29.49,27.97,18.5,18.25,,22.21,18.8
"2023-02-15",,,29.39,27.87,18.5,18.25,,22.21,18.8
"2023-02-16",,,29.54,27.99,18.5,18.25,,22.21,18.8
"2023-02-17",,,29.6,28.05,18.5,18.25,,22.21,18.8
"2023-02-21",,,29.48,27.93,18.5,18.25,,22.21,18.8
"2023-02-22",,,29.35,27.84,18.5,18.25,,22.21,18.8
"2023-02-23",27.85,27.01,29.84,28.27,18.5,18.25,,22.21,18.8
"2023-02-24",,,29.71,28.3,18.5,18.25,,22.21,18.8
"2023-02-27",,,29.95,28.51,18.5,18.25,,22.21,18.8
"2023-02-28",,,29.97,28.54,18.5,18.25,,22.21,18.8
"2023-03-01",,,30.48,29.01,18.5,18.25,,22.21,18.8
"2023-03-02",,,31.17,29.69,18.5,18.15,,22.21,18.8
"2023-03-03",,,31.17,29.66,18.5,18.15,,22.21,18.8
"2023-03-06",,,30.91,29.43,18.5,18.15,,22.21,18.8
"2023-03-07",,,30.72,29.24,18.5,18.15,,22.21,18.8
"2023-03-08",,,30.9,29.4,18.5,18.15,,22.21,18.8
"2023-03-09",,,31.37,29.85,18.5,18.15,,22.21,18.8
"2023-03-10",,,31.14,29.67,18.5,18.15,,22.21,18.8
"2023-03-13",,,30.6,29.24,18.5,18.15,,22.21,18.8
"2023-03-14",,,30.75,29.35,18.5,18.15,,22.21,18.8
"2023-03-15",,,30.53,29.23,18.5,18.15,,22.21,18.8
"2023-03-16",,,30.47,29.21,18.5,18.15,,22.21,18.8
"2023-03-17",,,30.25,28.94,18.5,18.15,,22.21,18.8
"2023-03-20",,,30.46,29.15,18.5,18.15,,22.21,18.8
"2023-03-21",,,30.74,29.42,18.5,18.15,,22.21,18.8
"2023-03-22",,,30.71,29.3,18.5,18.15,,22.21,18.8
"2023-03-23",,,30.85,29.5,18.5,18.15,,22.21,18.8
"2023-03-24",,,30.76,29.45,18.5,18.15,,22.21,18.8
"2023-03-27",,,30.85,29.46,18.5,18.1,,22.21,18.8
"2023-03-28",,,30.85,29.51,18.5,18.1,,22.21,18.8
"2023-03-29",,,31.08,29.82,18.5,18.1,,22.21,18.8
"2023-03-30",,,30.98,29.76,18.5,18.1,,22.21,18.8
"2023-03-31",,,31.07,29.85,18.5,18.1,,22.21,18.8
"2023-04-03",,,31.22,29.99,18.5,18.15,,22.21,18.8
"2023-04-04",,,31.1,29.86,18.5,18.15,,22.21,18.8
"2023-04-05",,,30.9,29.67,18.5,18.15,,22.21,18.8
"2023-04-06",,,30.99,29.76,18.5,18.15,,22.21,18.8
"2023-04-10",,,30.98,29.74,18.5,18.15,,22.21,18.8
"2023-04-11",,,31.06,29.8,18.5,18.15,,22.21,18.8
"2023-04-12",,,31.26,30.01,18.5,18.15,,22.21,18.8
"2023-04-13",,,31.57,30.3,18.5,18.15,,22.21,18.8
"2023-04-14",,,31.78,30.5,18.5,18.15,,22.21,18.8
"2023-04-17",,,32.14,30.85,18.5,18.15,,22.21,18.8
"2023-04-18",,,32.19,30.91,18.5,18.15,,22.21,18.8
"2023-04-19",,,32.14,30.86,18.5,18.15,,22.21,18.8
"2023-04-20",,,32.11,30.82,18.5,18.15,,22.21,18.8
"2023-04-21",,,32.04,30.76,18.5,18.15,,22.21,18.8
"2023-04-24",,,31.95,30.66,18.5,18.15,,22.21,18.8
"2023-04-25",,,31.87,30.6,18.5,18.15,,22.21,18.8
"2023-04-26",,,31.94,30.81,18.5,18.15,,22.21,18.8
"2023-04-27",,,32.25,31.16,18.5,18.15,,22.21,18.8
"2023-04-28",,,32.08,30.95,18.5,18.15,,22.21,18.8
"2023-05-01",,,32.01,30.93,18.5,18.15,,22.21,18.8
"2023-05-02",,,32,30.9,18.5,18.15,,22.21,18.8
"2023-05-03",,,31.78,30.67,18.5,18.15,,22.21,18.8
"2023-05-04",,,31.48,30.37,18.5,18.15,,22.21,18.8
"2023-05-05",,,31.36,30.25,18.5,18.15,,22.21,18.8
"2023-05-08",,,31.31,30.18,18.5,18.15,,22.21,18.8
"2023-05-09",,,31.37,30.18,18.5,18.15,,22.21,18.8
"2023-05-10",,,31.56,30.44,18.5,18.15,,22.21,18.8
"2023-05-11",,,31.54,30.43,18.5,18.15,,22.21,18.8
"2023-05-12",,,31.49,30.39,18.5,18.15,,22.21,18.8
"2023-05-15",,,31.51,30.4,18.5,18.15,,22.21,18.8
"2023-05-16",,,31.42,30.34,18.5,18.15,,22.21,18.8
"2023-05-17",30.33,30.05,31.47,30.37,18.5,18.15,,22.21,18.8
"2023-05-18",,,31.7,30.61,18.5,18.15,,22.21,18.8
"2023-05-19",,,31.72,30.59,18.5,18.15,,22.21,18.8
"2023-05-22",,,31.78,30.69,18.5,18.15,,22.21,18.8
"2023-05-23",,,31.62,30.68,18.5,18.15,,22.21,18.8
"2023-05-24",,,31.75,30.58,18.5,18.15,,22.21,18.8
"2023-05-25",,,31.73,30.72,18.5,18.15,,22.21,18.8
"2023-05-26",,,31.81,30.8,18.5,18.15,25.21,22.21,18.8
"2023-05-29",,,,,,,25.21,,
"2023-05-30",,,31.95,30.93,18.5,18.15,25.21,22.21,18.8
"2023-05-31",,,31.78,30.75,18.5,18.15,25.21,22.21,18.8
"2023-06-01",,,31.74,30.73,18.5,18.15,25.21,22.21,18.8
"2023-06-02",,,31.69,30.67,18.5,18.15,25.28,22.21,18.8
"2023-06-05",,,31.55,30.6,17.9,17.75,25.28,22.21,18.4
"2023-06-06",,,31.63,30.63,17.9,17.75,25.28,22.21,18.4
"2023-06-07",,,31.8,30.81,17.9,17.75,25.28,22.21,18.4
"2023-06-08",,,31.91,30.93,17.9,17.75,25.28,22.21,18.4
"2023-06-09",,,32.28,31.28,17.9,17.75,25.28,22.21,18.4
"2023-06-12",,,32.64,31.6,17.9,17.75,25.28,22.21,18.4
"2023-06-13",,,32.69,31.65,17.9,17.75,25.28,22.21,18.4
"2023-06-14",,,32.71,31.69,17.9,17.75,25.28,22.21,18.4
"2023-06-15",,,33.19,32.15,17.9,17.75,25.28,22.21,18.4
"2023-06-16",,,32.81,31.75,17.9,17.75,25.28,22.21,18.4
"2023-06-19",,,32.7,31.65,17.9,17.75,25.77,22.21,18.4
"2023-06-20",,,32.91,31.86,17.9,17.75,26.01,22.21,18.4
"2023-06-21",,,33.2,32.09,17.9,17.75,26.01,22.21,18.4
"2023-06-22",,,33.11,32.5,17.9,17.75,26.01,22.21,18.4
"2023-06-23",,,33.09,32.03,17.9,17.75,26.01,22.21,18.4
"2023-06-26",,,33,31.96,17.9,17.75,26.01,22.21,18.4
"2023-06-27",,,32.97,31.93,17.9,17.75,26.01,22.21,18.4
"2023-06-28",,,32.73,31.9,17.9,17.75,26.09,22.21,18.4
"2023-06-29",,,32.8,31.97,17.9,17.75,26.09,22.21,18.4
"2023-06-30",,,32.96,32.13,17.9,17.75,26.09,22.21,18.4
"2023-07-03",,,33,32.15,17.9,17.75,26.08,22.21,18.4
"2023-07-04",,,,,,,26.08,,
"2023-07-05",,,33.04,32.2,17.9,17.75,26.08,22.21,18.4
"2023-07-06",,,32.95,32.08,17.9,17.75,26.08,22.21,18.4
"2023-07-07",,,32.9,32.05,17.9,17.75,26.08,22.21,18.4
"2023-07-10",,,32.95,32.08,17.9,17.75,26.08,22.21,18.4
"2023-07-11",,,32.8,31.93,17.9,17.75,26.08,22.21,18.4
"2023-07-12",,,32.88,32,17.9,17.75,26.08,22.21,18.4
"2023-07-13",,,33.91,32.99,17.9,17.75,26.33,22.21,18.4
"2023-07-14",,,33.97,33.7,17.9,17.75,26.08,22.21,18.4
"2023-07-17",,,34.38,33.44,17.9,17.75,26.09,22.21,18.4
"2023-07-18",,,34.43,33.48,17.9,17.75,26.09,22.21,18.4
"2023-07-19",,,34.63,33.72,17.9,17.75,26.09,22.21,18.4
"2023-07-20",,,34.55,33.63,17.9,17.75,26.33,22.21,18.4
"2023-07-21",,,34.5,33.58,17.9,17.75,26.58,22.21,18.4
"2023-07-24",,,34.15,33.23,17.9,17.75,26.83,22.21,18.4
"2023-07-25",,,34.26,33.34,17.9,17.75,26.83,22.21,18.4
"2023-07-26",,,35.04,34.47,17.9,17.75,26.83,22.21,18.4
"2023-07-27",,,36.38,35.64,17.9,17.75,26.91,22.21,18.4
"2023-07-28",,,36.5,35.67,17.9,17.75,26.91,22.21,18.4
"2023-07-31",,,37.34,36.54,17.9,17.75,27.16,22.21,18.4
"2023-08-01",,,36.9,36.12,17.9,17.75,27.16,22.21,18.4
"2023-08-02",,,35.96,35.21,17.9,17.75,27.16,22.21,18.4
"2023-08-03",,,35.85,35.08,17.9,17.75,27.16,22.21,18.4
"2023-08-04",,,36.37,35.61,17.9,17.75,27.16,22.21,18.4
"2023-08-07",,,36.92,36.14,17.9,17.75,27.16,22.21,18.4
"2023-08-08",,,36.95,36.17,17.9,17.75,27.16,22.21,18.4
"2023-08-09",,,36.8,36.02,17.9,17.75,27.16,22.21,18.4
"2023-08-10",,,36.61,35.83,17.9,17.75,27.65,22.21,18.4
"2023-08-11",,,36.28,35.5,17.9,17.75,27.65,22.21,18.4
"2023-08-14",,,35.98,35.23,17.9,17.75,27.65,22.21,18.4
"2023-08-15",,,35.9,35.14,17.9,17.75,27.65,22.21,18.4
"2023-08-16",,,36.08,35.3,17.9,17.75,27.65,22.21,18.4
"2023-08-17",,,36.16,35.38,17.9,17.75,27.65,22.21,18.4
"2023-08-18",,,36.05,35.27,17.9,17.75,27.65,22.21,18.4
"2023-08-21",,,36,35.19,17.9,17.75,27.65,22.21,18.4
"2023-08-22",,,36,35.19,17.9,17.75,27.65,22.21,18.4
"2023-08-23",35.2,34.16,36.92,36.13,17.9,17.75,27.65,22.21,18.4
"2023-08-24",,,36.64,35.81,17.9,17.75,27.65,22.21,18.4
"2023-08-25",,,36.51,35.72,17.9,17.75,28.15,22.21,18.4
"2023-08-28",,,36.27,35.49,17.9,17.75,28.15,22.21,18.4
"2023-08-29",,,36.58,35.97,17.9,17.75,28.23,22.21,18.4
"2023-08-30",,,36.89,36.27,17.9,17.75,28.33,22.21,18.4
"2023-08-31",,,37.01,36.39,17.9,17.75,28.43,22.21,18.4
"2023-09-01",,,36.9,36.3,17.9,17.75,28.43,22.21,18.4
"2023-09-04",,,,,,,28.43,,
"2023-09-05",,,37.15,36.55,17.9,17.75,28.43,22.21,18.4
"2023-09-06",,,37.2,36.58,17.9,17.75,28.43,22.21,18.4
"2023-09-07",,,37.26,36.63,17.9,17.75,28.43,22.21,18.4
"2023-09-08",,,37.3,36.67,17.9,17.75,28.43,22.21,18.4
"2023-09-11",,,37.55,36.95,17.9,17.75,28.43,22.21,18.4
"2023-09-12",,,37.68,37.08,17.9,17.75,28.43,22.21,18.4
"2023-09-13",,,37.65,37.05,17.9,17.75,28.43,22.21,18.4
"2023-09-14",,,37.52,36.89,17.9,17.75,28.43,22.21,18.4
"2023-09-15",,,37.52,36.89,17.9,17.75,28.43,22.21,18.4
"2023-09-18",,,37.22,36.59,17.9,17.75,28.43,22.21,18.4
"2023-09-19",,,37.33,36.71,17.9,17.75,28.43,22.21,18.4
"2023-09-20",,,37.41,36.81,17.9,17.75,28.43,22.21,18.4
"2023-09-21",,,37.33,36.73,17.9,17.75,28.43,22.21,18.4
"2023-09-22",,,37.46,36.87,17.9,17.75,28.43,22.21,18.4
"2023-09-25",,,37.18,36.59,17.9,17.75,28.43,22.21,18.4
"2023-09-26",,,37,36.4,17.9,17.75,28.43,22.21,18.4
"2023-09-27",,,36.76,36.37,17.9,17.75,28.4,22.21,18.4
"2023-09-28",,,36.56,36.18,17.9,17.75,28.4,22.21,18.4
"2023-09-29",,,36.68,36.31,17.9,17.75,28.4,22.21,18.4
"2023-10-02",,,36.83,36.44,17.9,17.75,28.4,22.21,18.4
"2023-10-03",,,36.83,36.44,17.9,17.75,28.4,22.21,18.4
"2023-10-04",,,36.61,36.23,17.15,17,28.4,22.21,17.75
"2023-10-05",,,36.68,36.31,17.15,17,28.4,22.21,17.75
"2023-10-06",,,36.79,36.42,17.15,17,28.62,22.21,17.75
"2023-10-09",,,36.66,36.3,17.15,17,28.62,22.21,17.75
"2023-10-10",,,36.37,36.01,17.15,17,28.62,22.21,17.75
"2023-10-11",,,36.35,35.97,17.15,17,28.62,22.21,17.75
"2023-10-12",,,36.3,35.94,17.15,17,28.62,22.21,17.75
"2023-10-13",,,36.27,35.91,17.15,17,28.62,22.21,17.75
"2023-10-16",,,36.22,35.85,16.65,16.5,28.62,22.21,17.5
"2023-10-17",,,36.22,35.85,16.65,16.5,28.72,22.21,17.5
"2023-10-18",,,36.26,35.88,16.65,16.5,28.72,22.21,17.5
"2023-10-19",,,36.53,36.15,16.65,16.5,28.72,22.21,17.5
"2023-10-20",,,36.74,36.36,16.65,16.5,28.72,22.21,17.5
"2023-10-23",,,36.8,36.41,16.65,16.5,28.86,22.21,17.5
"2023-10-24",,,36.99,36.61,16.65,16.5,28.86,22.21,17.5
"2023-10-25",,,37.51,37.13,16.65,16.5,28.86,22.21,17.5
"2023-10-26",,,37.75,37.35,16.65,16.5,28.86,22.21,17.5
"2023-10-27",,,37.75,37.55,16.65,16.5,29.06,22.21,17.5
"2023-10-30",,,38.04,37.86,16.65,16.5,29.06,22.21,17.5
"2023-10-31",,,37.92,37.74,16.65,16.5,29.06,22.21,17.5
"2023-11-01",,,37.97,37.79,16.65,16.5,29.06,22.21,17.5
"2023-11-02",,,38.43,38.25,16.65,16.5,29.06,22.21,17.5
"2023-11-03",,,38.71,38.52,16.65,16.5,29.8,22.21,17.5
"2023-11-06",,,38.63,38.45,16.65,16.5,29.8,22.21,17.5
"2023-11-07",,,38.44,38.26,16.65,16.5,29.8,22.21,17.5
"2023-11-08",,,38.3,38.12,16.65,16.5,29.8,22.21,17.5
"2023-11-09",,,38.25,38.07,16.65,16.5,29.8,22.21,17.5
"2023-11-10",,,38.27,38.1,16.65,16.5,30.5,22.21,17.5
"2023-11-13",,,38.32,38.15,16.65,16.5,30.5,22.21,17.5
"2023-11-14",,,38.41,38.25,16.65,16.5,30.5,22.21,17.5
"2023-11-15",,,38.58,38.42,16.65,16.5,30.5,22.21,17.5
"2023-11-16",,,39.05,38.88,16.65,16.5,30.5,22.21,17.5
"2023-11-17",,,39.04,38.87,16.65,16.5,30.5,22.21,17.5
"2023-11-20",,,38.66,38.48,16.65,16.5,30.5,22.21,17.5
"2023-11-21",,,38.6,38.42,16.65,16.5,30.5,22.21,17.5
"2023-11-22",38.73,37.4,39.03,38.84,16.65,16.5,30.5,22.21,17.5
"2023-11-23",,,39.03,38.84,16.65,16.5,30.5,22.21,17.5
"2023-11-24",,,38.87,38.68,16.65,16.5,31.15,22.21,17.5
"2023-11-27",,,38.89,38.72,16.65,16.5,31.15,22.21,17.5
"2023-11-28",,,38.82,38.82,16.65,16.5,31.5,22.21,17.5
"2023-11-29",,,38.75,38.75,16.65,16.5,31.5,22.21,17.5
"2023-11-30",,,38.62,38.62,16.65,16.5,31.5,22.21,17.5
"2023-12-01",,,38.85,38.85,16.65,16.5,31.5,22.21,17.5
"2023-12-04",,,38.9,38.9,16.65,16.5,31.5,22.21,17.5
"2023-12-05",,,39.04,39.03,16.65,16.5,31.5,22.21,17.5
"2023-12-06",,,38.87,38.87,16.65,16.5,31.5,22.21,17.5
"2023-12-07",,,38.95,38.95,16.65,16.5,31.75,22.21,17.5
"2023-12-08",,,39.2,39.2,16.65,16.5,31.75,22.21,17.5
"2023-12-11",,,39.39,39.39,16.65,16.5,31.75,22.21,17.5
"2023-12-12",,,39.45,39.45,16.65,16.5,31.75,22.21,17.5
"2023-12-13",,,39.66,39.66,16.65,16.5,32,22.21,17.5
"2023-12-14",,,39.73,39.73,16.65,16.5,32,22.21,17.5
"2023-12-15",,,39.46,39.46,16.65,16.5,30,22.21,17.5
"2023-12-18",,,39.55,39.55,16.65,16.5,32,22.21,17.5
"2023-12-19",,,39.27,39.27,16.65,16.5,32,22.21,17.5
"2023-12-20",,,39.25,39.25,16.65,16.5,32,22.21,17.5
"2023-12-21",,,39.35,39.35,16.65,16.5,32,22.21,17.5
"2023-12-22",,,39.63,39.6,16.65,16.5,32,22.21,17.5
"2023-12-26",,,42.24,40,16.65,16.5,32.09,24.04,17.5
"2023-12-27",,,42.33,40.1,16.65,16.5,32.09,24.04,17.5
"2023-12-28",,,42.31,40.1,16.65,16.5,32.09,24.04,17.5
"2023-12-29",,,42.32,40.12,16.65,16.5,32.08,24.04,17.5
"2024-01-02",,,42.15,40.02,16.65,16.5,32.08,24.04,17.5
"2024-01-03",,,42.18,39.96,16.65,16.5,32.08,24.04,17.5
"2024-01-04",,,42.56,40.35,16.65,16.5,32.08,24.04,17.5
"2024-01-05",,,42.79,40.57,16.65,16.5,32.08,24.04,17.5
"2024-01-08",,,43.36,41.08,16.15,16,32.08,24.04,16.5
"2024-01-09",,,43.45,41.18,16.15,16,32.37,24.04,16.5
"2024-01-10",,,43.35,41.08,16.15,16,32.37,24.04,16.5
"2024-01-11",,,43.13,40.88,16.15,16,33.42,24.04,16.5
"2024-01-12",,,42.97,40.74,16.15,16,33.66,24.04,16.5
"2024-01-16",,,43.33,41.1,16.15,16,33.91,24.04,16.5
"2024-01-17",,,43.61,41.35,16.15,16,33.91,24.04,16.5
"2024-01-18",,,43.53,41.27,16.15,16,33.91,24.04,16.5
"2024-01-19",,,43.78,41.55,16.15,16,33.91,24.04,16.5
"2024-01-22",,,43.55,41.29,16.15,16,33.91,24.04,16.5
"2024-01-23",,,43.22,40.98,16.15,16,34.01,24.04,16.5
"2024-01-24",,,43.45,41.2,16.15,16,34.35,24.04,16.5
"2024-01-25",,,43.47,41.22,16.15,16,34.35,24.04,16.5
"2024-01-26",,,43.67,41.42,16.15,16,34.35,24.04,16.5
"2024-01-29",,,43.65,41.65,16.15,16,34.4,24.04,16.5
"2024-01-30",,,43.5,41.49,16.12,16,34.45,24.04,16.5
"2024-01-31",,,43.46,41.46,16.15,16,34.39,24.04,16.5
"2024-02-01",,,43.78,41.77,16.15,16,35,24,16.5
"2024-02-02",,,43.9,41.85,16.15,16,34.39,24.04,16.5
"2024-02-05",,,43.96,41.91,16.15,16,34.39,24.04,16.5
"2024-02-06",,,43.73,41.67,16.15,16,34.39,24.04,16.5
"2024-02-07",,,43.51,41.46,16.15,16,34.39,24.04,16.5
"2024-02-08",,,43.34,41.3,16.15,16,34.39,24.04,16.5
"2024-02-09",,,43.31,41.23,16.15,16,34.39,24.04,16.5
"2024-02-12",,,43.2,41.15,16.15,16,34.14,24.04,16.5
"2024-02-13",,,42.99,40.92,16.15,16,34.14,24.04,16.5
"2024-02-14",,,43.09,41.02,16.15,16,34.14,24.04,16.5
"2024-02-15",,,43.01,40.94,16.15,16,34.14,24.04,16.5
"2024-02-16",,,42.8,40.74,16.15,16,34.14,24.04,16.5
"2024-02-19",,,42.8,40.74,16.15,16,34.14,24.04,16.5
"2024-02-20",,,42.61,40.54,16.15,16,34.14,24.04,16.5
"2024-02-21",41.76,41,42.55,40.48,16.15,16,34.14,24.04,16.5
"2024-02-22",,,43.23,41.13,16.15,16,34.14,24.04,16.5
"2024-02-23",,,43.1,40.98,16.15,16,34.14,24.04,16.5
"2024-02-26",,,42.55,40.44,16.15,16,34.14,24.04,16.5
"2024-02-27",,,41.83,39.9,16.15,16,34.14,24.04,16.5
"2024-02-28",,,42.17,40.24,15.4,15.25,34.2,24.04,15.75
"2024-02-29",,,42.51,40.56,15.4,15.25,34.2,24.04,15.75
"2024-03-01",,,42.71,40.78,15.4,15.25,34.2,24.04,15.75
"2024-03-04",,,42.38,40.45,15.4,15.25,34.88,24.04,15.75
"2024-03-05",,,42.31,40.4,15.4,15.25,34.88,24.04,15.75
"2024-03-06",,,41.81,39.96,15.4,15.25,34.88,24.04,15.75
"2024-03-07",,,41.8,39.95,15.4,15.25,34.87,24.04,15.75
"2024-03-08",,,41.52,39.67,15.4,15.25,35.36,24.04,15.75
"2024-03-11",,,41.21,39.35,15.4,15.25,35.61,24.04,15.75
"2024-03-12",,,40.84,39.01,15.4,15.25,35.61,24.04,15.75
"2024-03-13",,,37.8,35.99,15.4,15.25,35.61,24.04,15.75
"2024-03-14",,,39.07,37.35,15.4,15.25,35.61,24.04,15.75
"2024-03-15",,,39.77,38.02,15.4,15.25,35.73,24.04,15.75
"2024-03-18",,,39.61,37.86,15.4,15.25,35.73,24.04,15.75
"2024-03-19",,,39.92,38.16,15.4,15.25,35.73,24.04,15.75
"2024-03-20",,,40.75,38.98,15.4,15.25,35.73,24.04,15.75
"2024-03-21",,,41.42,39.68,15.4,15.25,35.73,24.04,15.75
"2024-03-22",,,41.02,39.25,15.4,15.25,35.73,24.04,15.75
"2024-03-25",,,39.95,38.18,15.4,15.25,35.73,24.04,15.75
"2024-03-26",,,38.86,37.48,15.4,15.25,35.73,24.04,15.75
"2024-03-27",,,39.2,37.68,15.4,15.25,35.73,24.04,15.75
"2024-03-28",,,39.81,38.25,15.15,15,35.73,24.04,15.5
"2024-04-01",,,40.17,38.59,15.15,15,35.8,24.04,15.5
"2024-04-02",,,40.17,38.6,15.15,15,35.78,24.04,15.5
"2024-04-03",,,39.95,38.39,15,14.75,35.78,24.04,15.13
"2024-04-04",,,39.59,38.05,15,14.75,35.78,24.04,15.13
"2024-04-05",,,39.24,37.7,15,14.75,35.78,24.04,15.13
"2024-04-08",,,38.77,37.24,15,14.75,35.78,24.04,15.13
"2024-04-09",,,40.08,38.53,15,14.75,35.78,24.04,15.13
"2024-04-10",,,39.91,38.34,15,14.75,35.78,24.04,15.13
"2024-04-11",,,40.18,38.6,15,14.75,35.78,24.04,15.13
"2024-04-12",,,40.39,38.79,15,14.75,35.78,24.04,15.13
"2024-04-15",,,40.17,38.56,15,14.75,35.78,24.04,15.13
"2024-04-16",,,39.97,38.37,15,14.75,35.88,24.04,15.13
"2024-04-17",,,40.05,38.43,15,14.75,35.88,24.04,15.13
"2024-04-18",,,40.02,38.41,15,14.75,35.88,24.04,15.13
"2024-04-19",,,40.25,38.62,15,14.75,35.88,24.04,15.13
"2024-04-22",,,39.98,38.36,15,14.75,35.88,24.04,15.13
"2024-04-23",,,39.75,38.17,15,14.75,35.88,24.04,15.13
"2024-04-24",,,39.42,37.88,15,14.75,35.88,24.04,15.13
"2024-04-25",,,39.45,37.87,15,14.75,35.88,24.04,15.13
"2024-04-26",,,39.37,38.05,14.75,14.5,35.76,24.04,14.87
"2024-04-29",,,39.19,37.84,14.75,14.5,35.76,24.04,14.87
"2024-04-30",,,39,37.68,14.75,14.5,35.76,24.04,14.87
"2024-05-01",,,39,37.66,14.75,14.5,35.76,24.04,14.87
"2024-05-02",,,39.22,37.86,14.75,14.5,35.74,24.04,14.87
"2024-05-03",,,39.45,38.08,14.75,14.5,35.74,24.04,14.88
"2024-05-06",,,40.15,38.76,14.75,14.5,35.84,24.04,14.88
"2024-05-07",,,40.05,38.63,14.75,14.5,35.84,24.04,14.88
"2024-05-08",,,40.04,38.65,14.75,14.5,35.84,24.04,14.88
"2024-05-09",,,39.8,38.41,14.75,14.5,35.84,24.04,14.88
"2024-05-10",,,39.55,38.09,14.75,14.5,35.84,24.04,14.88
"2024-05-13",,,39.34,37.97,14.75,14.5,36.19,24.04,14.88
"2024-05-14",,,39.39,38.02,15.15,14.9,35.99,24.04,15.85
