"Date","ACCU","CEA","EUA","UKA","NZU","KAU","WCA","CCA"
2019-06-12,9.60771072502916,NA,24.82,NA,NA,20.4394863923932,NA,15.9918490298574
2019-06-13,9.59710553749923,NA,24.96,NA,NA,20.4790446113107,NA,15.9733924611973
2019-06-14,NA,NA,25.05,NA,NA,20.601193967008,NA,16.0256982243241
2019-06-17,9.46911845561733,NA,25.02,NA,NA,20.6793349525879,NA,15.9044307747169
2019-06-18,NA,NA,25.12,NA,NA,21.0477437427684,NA,15.5839513895094
2019-06-19,9.31829328102011,NA,24.96,NA,NA,21.1047479979009,NA,15.6450463292944
2019-06-20,9.31886456992214,NA,25.1,NA,NA,21.2525227814813,NA,15.6673456735453
2019-06-21,NA,NA,25.3,NA,NA,21.2699690825807,NA,15.5727608657399
2019-06-24,9.28584519518602,NA,26.37,NA,NA,21.2935853074261,NA,15.5317655317655
2019-06-25,9.30859207544859,NA,26.41,NA,NA,21.4436979142862,NA,15.5037395512538
2019-06-26,9.27803379416283,NA,27.39,NA,NA,21.4260116356206,NA,15.5612244897959
2019-06-27,9.31121662452981,NA,26.89,NA,NA,21.3624856506435,NA,15.5876143560873
2019-06-28,9.26497838171711,NA,26.28,NA,NA,21.356133511999,NA,15.7635467980296
2019-07-01,9.2581162819405,NA,26.92,NA,NA,21.4133579656928,NA,15.8883473637572
2019-07-02,9.26672038678485,NA,26.72,NA,NA,21.3504744972001,NA,16.006381281574
2019-07-03,NA,NA,26.51,NA,NA,21.3025646468399,NA,16.0415003990423
2019-07-04,9.33416303671437,NA,26.01,NA,NA,21.3706034633283,NA,16.0315490960652
2019-07-05,9.32603829893061,NA,26.38,NA,NA,21.3542298822673,NA,16.1172487526728
2019-07-08,9.32835820895522,NA,26.81,NA,NA,21.3159983370498,NA,16.131621187801
2019-07-09,NA,NA,26.56,NA,NA,21.286231884058,NA,15.9021952525433
2019-07-10,9.27988121752042,NA,28.19,NA,NA,21.3248638838475,NA,15.8591874833319
2019-07-11,9.2965602726991,NA,28.29,NA,NA,21.3429401792202,NA,15.7127621756132
2019-07-12,9.34521213631549,NA,28.79,NA,NA,21.2733856366928,NA,15.6535628715946
2019-07-15,9.38027640547808,NA,29.05,NA,NA,21.3156982962505,NA,15.6435995380652
2019-07-16,9.3837973099781,NA,28.47,NA,NA,21.3726943969496,NA,15.7730395218128
2019-07-17,9.36855911560802,NA,28.47,NA,NA,21.3386308530165,NA,15.789004722445
2019-07-18,9.41265060240964,NA,27.78,NA,NA,21.4580904948607,NA,15.7073170731707
2019-07-19,NA,NA,28.89,NA,NA,21.5401184706516,NA,15.7754010695187
2019-07-22,NA,NA,28.99,NA,NA,21.5491076848367,NA,15.7922912205567
2019-07-23,9.42329438371655,NA,29.81,NA,NA,21.7559981134659,NA,15.8461124562819
2019-07-24,NA,NA,29.19,NA,NA,21.6542637550323,NA,15.8811383427597
2019-07-25,NA,NA,29.02,NA,NA,21.5734597156398,NA,15.8725886047555
2019-07-26,NA,NA,28.29,NA,NA,21.6507767690964,NA,NA
2019-07-29,9.38254784170434,NA,28.42,NA,NA,21.6235081676163,NA,15.8470926058866
2019-07-30,NA,NA,27.9,NA,NA,21.7105812514708,NA,15.7625750919035
2019-07-31,9.36283295222792,NA,27.98,NA,NA,21.7516960238508,NA,NA
2019-08-01,NA,NA,29.45,NA,14.0255439924314,21.5875124543341,NA,15.8891996751782
2019-08-02,NA,NA,29.26,NA,14.0737251207161,21.3775834361102,NA,15.8458629692986
2019-08-05,NA,NA,28.7,NA,13.8111888111888,20.9731236020973,NA,15.6936261381896
2019-08-06,NA,NA,28.41,NA,13.7828544786992,21.065346768016,NA,15.6903018396142
2019-08-07,NA,NA,28.28,NA,13.6402877697842,21.0964250211701,NA,15.6023934982585
2019-08-08,9.21981499513145,NA,28.53,NA,13.8550724637681,21.270761226441,NA,15.5573447843979
2019-08-09,9.18070536904618,NA,28.12,NA,13.9474444123592,21.1948602463903,NA,15.5295588497946
2019-08-12,9.12101143889223,NA,26.7,NA,14.003105411467,21.6012770382086,NA,15.5280057081698
2019-08-13,9.28180158247109,NA,27.1,NA,14.0792136455623,22.2786614980172,NA,15.6504610976811
2019-08-14,9.23850487671897,NA,26.91,NA,14.068638779755,22.5221898952903,NA,15.7478901059436
2019-08-15,9.3033186920449,NA,25.98,NA,14.1090402368925,NA,NA,15.8022690437601
2019-08-16,9.32322553035398,NA,25.96,NA,14.0983987003945,22.3307641751807,NA,15.8535485616377
2019-08-19,9.31127121748687,NA,26.56,NA,14.0930663271212,22.28034486099,NA,15.7999277717588
2019-08-20,9.40458015267176,NA,26.25,NA,14.045430899948,21.7509922488732,NA,15.7581764122894
2019-08-21,NA,NA,26.02,NA,14.0116715779742,22.0793655561897,NA,15.7899485698818
2019-08-22,NA,NA,25.66,NA,13.9902326917552,21.9808926705478,NA,15.8061021845098
2019-08-23,9.33446478361014,NA,25.1,NA,14.1298104537622,21.8293756798556,NA,15.7214644651831
2019-08-26,9.39769329346433,NA,25.83,NA,14.1713232329051,22.0069440830316,NA,15.8198198198198
2019-08-27,9.37652216268875,NA,25.41,NA,14.1439063575855,22.1011742644104,NA,15.7799819657349
2019-08-28,9.36227126269074,NA,26.01,NA,14.080640549042,22.1171389209517,NA,15.7714182540399
2019-08-29,9.43281402142162,NA,26.46,NA,14.128325151273,22.2749666811423,NA,15.7123473541384
2019-08-30,9.53052218681049,NA,26.32,NA,14.2750459558824,22.5337065125798,NA,15.8249158249158
2019-09-02,9.52118540289003,NA,25.19,NA,14.3095416115489,22.5045835712783,NA,NA
2019-09-03,9.57925214070104,NA,25.23,NA,14.4383482529599,22.5869597952116,NA,15.8767772511848
2019-09-04,9.57807206652294,NA,25.52,NA,14.4363762102351,22.5888305762411,NA,15.7889966464244
2019-09-05,9.60350790513834,NA,25.53,NA,14.4821211946161,22.7799052477031,NA,15.7708692105502
2019-09-06,9.65898503012609,NA,25.08,NA,14.5979020979021,23.0565532355269,NA,15.7341071914392
2019-09-09,9.7533701932037,NA,25.02,NA,14.5382647127239,23.3554355503908,NA,15.6708310700706
2019-09-10,9.75458216837527,NA,26.72,NA,14.4885371814267,23.0311414476935,NA,15.6569772706692
2019-09-11,9.78619958860562,NA,26.27,NA,14.4720750101916,23.4783007054943,NA,15.7598328640203
2019-09-12,9.74368522311177,NA,26.43,NA,14.3717429067748,NA,NA,15.6405388301239
2019-09-13,9.75579444478966,NA,26.38,NA,14.2857142857143,NA,NA,15.6055269574641
2019-09-16,9.79841477875554,NA,27.04,NA,14.2717102986968,23.6482854993013,NA,15.7181818181818
2019-09-17,9.73643410852713,NA,26.22,NA,14.220868765801,23.5972931621134,NA,15.6083461295276
2019-09-18,9.72015849430411,NA,25.45,NA,14.2406876790831,23.8338181319769,NA,15.649650920301
2019-09-19,9.66034949544671,NA,25.95,NA,14.2718502026603,25.4065040650407,NA,15.6159420289855
2019-09-20,9.64018175119735,NA,26.53,NA,14.1883061537587,26.246319809505,NA,15.6666969229373
2019-09-23,9.67463643086024,NA,25.8,NA,14.2848963700905,26.5931101747221,NA,15.7037576198708
2019-09-24,9.69135802469136,NA,25.54,NA,14.3217955341255,27.0489997188728,NA,15.665275004538
2019-09-25,9.81057567717653,NA,25.21,NA,14.2439527685429,28.2091748435153,NA,15.7755232611279
2019-09-26,9.88752935360277,NA,25.64,NA,14.3268953588931,29.0091836968388,NA,15.8135701858804
2019-09-27,9.95732574679943,NA,25.3,NA,14.2840699815838,29.6636597350046,NA,15.7889925031999
2019-09-30,9.97089242583762,NA,24.72,NA,14.2807884604333,26.882543961767,NA,15.8377683978712
2019-10-01,9.90432969459095,NA,25.04,NA,14.2203670878838,24.2354606259369,NA,15.7822506861848
2019-10-02,NA,NA,24.19,NA,14.1860199061892,24.1712445538928,NA,15.7236722029567
2019-10-03,9.93112778256057,NA,23.24,NA,14.2569703937913,NA,NA,15.6877052170741
2019-10-04,9.98951717333662,NA,22.94,NA,14.2774899251583,24.4355726872247,NA,15.6705539358601
2019-10-07,NA,NA,23.41,NA,14.190700074537,24.4214665071588,NA,15.6791248860529
2019-10-08,9.94963763665397,NA,22.53,NA,14.2265907915158,24.4401976534365,NA,15.6837684863977
2019-10-09,9.93194776531175,NA,22.65,NA,14.1996557659208,NA,NA,15.6349712827058
2019-10-10,9.95330548046203,NA,23.26,NA,14.1856191132552,24.6011857465925,NA,15.5579789167575
2019-10-11,9.97168533792934,NA,24.44,NA,14.2078071182549,24.8954391555467,NA,15.5434782608696
2019-10-14,9.95575221238938,NA,24.15,NA,14.1372022619524,24.935267891342,NA,15.5966630395357
2019-10-15,9.91614127440779,NA,25.71,NA,14.1504051124044,24.98201906744,NA,15.5833559967365
2019-10-16,9.89010989010989,NA,26.3,NA,14.0941122982496,24.9169435215947,NA,15.5736224028907
2019-10-17,9.93865030674847,NA,26.06,NA,14.1528277121497,24.9458362576668,NA,15.5277827728826
2019-10-18,10.0362163157572,NA,25.88,NA,14.1746684956561,24.8933954591406,NA,15.4713940370669
2019-10-21,10.072075401959,NA,25.93,NA,14.254512012875,25.0973670719483,NA,15.4915679942591
2019-10-22,10.0757995932705,NA,25.66,NA,14.3227366966137,25.2333509736699,NA,15.5249910104279
2019-10-23,10.0677339901478,NA,24.75,NA,14.3211586175062,25.2740583684789,NA,15.5180159942493
2019-10-24,9.97973346434932,NA,25.44,NA,14.3448513769907,25.2902632486493,NA,15.4268731988473
2019-10-25,10.007390072669,NA,24.97,NA,14.297994269341,25.5400782766803,NA,15.4450261780105
2019-10-28,10.0123228589033,NA,25.12,NA,NA,25.7753837368133,NA,15.3991710218057
2019-10-29,10.0395403435067,NA,25.45,NA,14.2996053308929,25.9450873960076,NA,15.3465346534653
2019-10-30,10.0612965141477,NA,26,NA,14.2947175432566,26.1154936521632,NA,15.3211338356656
2019-10-31,10.045746785361,NA,25.61,NA,14.3604784909133,26.0412671626908,NA,15.3363228699552
2019-11-01,10.2173509195616,NA,25.29,NA,14.3753598157743,26.1468066289845,NA,15.2978056426332
2019-11-04,10.2072378595732,NA,25.63,NA,14.3564071580643,26.3967473641901,NA,15.3514290850261
2019-11-05,10.2720537882089,NA,25.51,NA,14.3646726927284,26.7977124285134,NA,15.47769550298
2019-11-06,10.2637472007962,NA,24.79,NA,14.3703959484346,26.9472503679935,NA,15.472209670131
2019-11-07,10.6137229193981,NA,24.94,NA,14.3804034582133,27.2881249607929,NA,15.5127160829034
2019-11-08,10.5839870501805,NA,24.84,NA,14.3349612180408,27.4176491324272,NA,15.559186637618
2019-11-11,10.5563835072032,NA,24.93,NA,14.415037767399,27.6346312528218,NA,15.5638143582306
2019-11-12,10.8134982288236,NA,24.12,NA,14.34980157589,27.8665523423494,NA,15.5719087853184
2019-11-13,10.7182801043867,NA,24.39,NA,14.5336983747888,28.2023430832493,NA,15.555151735417
2019-11-14,10.7758620689655,NA,23.96,NA,14.4180660104227,28.5472369381826,NA,15.5793485164686
2019-11-15,10.8024691358025,NA,23.85,NA,14.4430277037209,27.2430783121745,NA,15.5746606334842
2019-11-18,10.7685680881177,NA,23.39,NA,14.3922316629097,28.0785735310065,NA,15.5194218608853
2019-11-19,10.7871540405597,NA,23.44,NA,14.4673439767779,28.2634415669778,NA,15.5352951796353
2019-11-20,10.753348900086,NA,24.03,NA,14.371812702828,28.3349546795139,NA,15.5527456647399
2019-11-21,10.739490641301,NA,23.94,NA,14.3618253416725,28.3287207872079,NA,15.5738446233155
2019-11-22,10.7785168760779,NA,24.58,NA,14.420281428073,28.8492606896127,NA,15.614226093268
2019-11-25,10.771219302025,NA,24.44,NA,14.4513722976517,29.3022427634686,NA,15.6269862889313
2019-11-26,10.7805088400172,NA,24.53,NA,14.4665461121157,30.1524265155562,NA,15.665275004538
2019-11-27,10.7818372250632,NA,25.26,NA,14.4724556489262,29.3815190245336,NA,15.7028550645572
2019-11-28,10.7639316029032,NA,25.15,NA,14.3731778425656,29.4203837374298,NA,15.690015444717
2019-11-29,10.740808936353,NA,25.36,NA,14.4031721966295,29.4877512417919,NA,15.6786200635497
2019-12-02,10.771219302025,NA,24.47,NA,14.5104484620803,28.7264359408098,NA,15.5457253769071
2019-12-03,10.8131487889273,NA,24.15,NA,14.5345416029187,28.6054646301397,NA,15.4949914267665
2019-12-04,10.8231801595646,NA,24.9,NA,14.539132484677,29.0680047297092,NA,15.5019862766342
2019-12-05,10.771219302025,NA,24.85,NA,14.5374189746612,29.5283798433745,NA,15.4656818591245
2019-12-06,10.8238495794161,NA,25.1,NA,14.6368980464343,29.9430890587571,NA,15.5467124898255
2019-12-09,10.7931417293697,NA,25.3,NA,14.6036819984609,29.9799373803082,NA,15.5216054962936
2019-12-10,10.7427869858809,NA,25.11,NA,14.6060784892299,30.0140975306583,NA,15.4796249549225
2019-12-11,10.8118126776226,NA,24.65,NA,14.6467037519233,30.1657984864178,NA,15.4385334291876
2019-12-12,10.8641668736032,NA,25.25,NA,14.6710136336692,31.0180357033311,NA,15.5014378145219
2019-12-13,10.8238495794161,NA,24.17,NA,14.6840700088994,31.0224003917008,NA,15.5769403723356
2019-12-16,10.7211271086943,NA,25.01,NA,14.6536412078153,31.2113221761825,NA,15.6614611380363
2019-12-17,10.6618324832545,NA,26.07,NA,14.5991859847815,31.3463911165947,NA,15.6785361915867
2019-12-18,10.7019491734518,NA,26.58,NA,14.6753631781797,31.3999598821151,NA,15.7681576815768
2019-12-19,10.7430340557276,NA,26.85,NA,14.6761734997029,31.5681965893968,NA,15.7643884892086
2019-12-20,10.8126635921725,NA,26.67,NA,16.9915936326239,31.7774333491701,NA,15.8512366853223
2019-12-23,10.894674408441,NA,26.54,NA,17.0556552962298,31.7214100127971,NA,15.8758794876421
2019-12-24,NA,NA,26.08,NA,17.0638246916537,28.7456648744268,NA,NA
2019-12-26,NA,NA,26.08,NA,NA,30.6538980893697,NA,16.6726748377794
2019-12-27,NA,NA,26.7,NA,17.0842824601367,28.9546223159065,NA,16.5548098434004
2019-12-30,10.9001186832407,NA,25.09,NA,17.120201838169,29.4104024825159,NA,16.4776279360543
2019-12-31,NA,NA,24.64,NA,17.1243165294719,NA,NA,16.4495985727029
2020-01-02,NA,NA,24.39,NA,NA,28.2291433035058,NA,16.598030438675
2020-01-03,10.8682112605879,NA,24.98,NA,17.0271239096666,26.9573911705891,NA,16.6696540598674
2020-01-06,10.8183508989461,NA,24.23,NA,16.9895678092399,25.2560040409606,NA,16.7068703654069
2020-01-07,10.6258469878034,NA,24.55,NA,17.1838703913277,27.040106931332,NA,16.8774100977491
2020-01-08,10.6652652405095,NA,24.08,NA,17.2981385048183,27.8948673444086,NA,16.8693145996577
2020-01-09,10.6534090909091,NA,24.67,NA,17.2157026270328,27.5886723242874,NA,16.8482665466006
2020-01-10,10.7056414075591,NA,24.21,NA,17.2522818111317,29.5108957333458,NA,16.7086330935252
2020-01-13,10.7893594592919,NA,24.14,NA,17.2105764649833,29.9683192054114,NA,16.662175514237
2020-01-14,10.6976744186047,NA,23.84,NA,17.2413793103448,30.3272704679952,NA,16.6711602408556
2020-01-15,10.7134010403765,NA,24.51,NA,17.2622581028137,29.0096440605755,NA,16.6292941070948
2020-01-16,10.717383223888,NA,24.85,NA,17.3780851317515,29.9296865320283,NA,16.6412213740458
2020-01-17,10.7240267790727,NA,25.44,NA,17.3884514435696,29.6106318489158,NA,16.7117604617605
2020-01-20,10.717383223888,NA,25.17,NA,NA,29.6415012136678,NA,16.5855417342708
2020-01-21,10.6836287284629,NA,24.92,NA,17.3809523809524,29.2937089926669,NA,16.5854538891897
2020-01-22,10.6750586202641,NA,25.01,NA,17.3243789373588,29.4154074808026,NA,16.5178973942837
2020-01-23,10.7160555004955,NA,24.7,NA,17.4509099616858,29.4625504270328,NA,16.5399927614911
2020-01-24,10.7127376308131,NA,24.38,NA,17.4718292975306,NA,NA,16.628866914633
2020-01-27,NA,NA,24.59,NA,NA,NA,NA,16.6938997821351
2020-01-28,10.6141481072458,NA,24.65,NA,17.1963171963172,29.3679522703241,NA,16.7422867513612
2020-01-29,10.6134969325153,NA,23.99,NA,17.0451176854212,29.2846078559814,NA,16.7680988282314
2020-01-30,10.5423522242535,NA,23.74,NA,16.6451005764028,29.0846355260044,NA,16.7633726201269
2020-01-31,10.4273401241637,NA,23.88,NA,16.0538430161413,28.8175741939377,NA,16.6952131975119
2020-02-03,10.4677194893205,NA,23.21,NA,16.0969909436167,29.0346363449801,NA,16.748055706276
2020-02-04,10.5565047595802,NA,23.36,NA,16.2749706227967,29.2433475212053,NA,16.8266618366238
2020-02-05,10.5821728728299,NA,23.77,NA,16.3340985343458,29.3534555625567,NA,16.8591434027462
2020-02-06,10.5711484250521,NA,23.56,NA,NA,28.8526555200393,NA,16.8852459016393
2020-02-07,10.5208587460356,NA,23.32,NA,16.260162601626,28.4565941061868,NA,16.9331993054921
2020-02-10,10.571796286082,NA,23.16,NA,16.2658709262185,29.9567634342187,NA,16.9218076817307
2020-02-11,10.5493018392077,NA,23.3,NA,16.1356568679223,30.2896324909635,NA,16.923217885285
2020-02-12,10.5651257900607,NA,23.88,NA,15.8145065398335,30.5582440912923,NA,17.0177536565173
2020-02-13,10.5697104953196,NA,24.4,NA,15.766969535008,30.2416212003118,NA,17.020295202952
2020-02-14,10.5684001735573,NA,24.29,NA,15.6277853704914,30.2982976729658,NA,17.1006463527239
2020-02-17,10.5644711568251,NA,25.05,NA,15.6231436378757,30.2157152869714,NA,NA
2020-02-18,10.5651257900607,NA,25.14,NA,15.5648931763035,30.6578998560479,NA,17.1161152812529
2020-02-19,10.5054999382029,NA,25.71,NA,15.6610129424975,30.5810397553517,NA,17.1695668271011
2020-02-20,10.426249616682,NA,25.64,NA,15.6800563777308,30.4098789763804,NA,17.2215524436613
2020-02-21,10.3848503359805,NA,25.61,NA,15.6560927074798,30.2983991135903,NA,17.1170340311722
2020-02-24,10.3456669912366,NA,24.57,NA,15.4196600665849,29.7063381080162,NA,17.0751935127166
2020-02-25,10.3205439533754,NA,24.18,NA,15.3962351847548,29.4920560500306,NA,17.0420075374575
2020-02-26,10.2261790182868,NA,24.18,NA,15.3303251185931,29.7982363690129,NA,17.0879676440849
2020-02-27,10.1516780126597,NA,23.6,NA,15.0828697597064,29.5054924455442,NA,16.8848881614839
2020-02-28,10.0425330812854,NA,23.61,NA,15.028639482788,29.7380632094436,NA,16.7709750566893
2020-03-02,9.81371569606864,NA,23.52,NA,14.904386951631,29.714484206393,NA,16.5738411785843
2020-03-03,9.9009900990099,NA,23.36,NA,14.7166207942482,29.9528337655641,NA,16.4264613731985
2020-03-04,9.99880966551601,NA,23.83,NA,14.7100424328147,30.3999757406677,NA,16.4990120352075
2020-03-05,9.88700564971751,NA,23.81,NA,14.5829827808626,29.6433811420187,NA,16.291485007563
2020-03-06,9.88875154511743,NA,23.42,NA,14.6462370437134,29.6693876029669,NA,16.1010190518387
2020-03-09,9.67296176877015,NA,23.28,NA,14.2287675783413,28.9528243552904,NA,15.6809644448327
2020-03-10,9.69081679741578,NA,24.1,NA,14.035575319622,29.7627950106189,NA,15.9854597038745
2020-03-11,9.49640287769784,NA,23.92,NA,14.0472878998609,29.6203680963332,NA,15.7007189136416
2020-03-12,9.20040147206423,NA,22.52,NA,13.719512195122,29.4695481335953,NA,15.8365376017169
2020-03-13,9.19220055710306,NA,21.94,NA,13.7742552610003,29.9599295235405,NA,15.9387663214768
2020-03-16,9.02625820568928,NA,19.47,NA,13.625304136253,29.356053733553,NA,15.3027457293623
2020-03-17,9.00311016532984,NA,18.31,NA,13.3646525190345,29.4894366197183,NA,15.4510731174973
2020-03-18,8.7260034904014,NA,15.3,NA,13.016039968446,29.1721668356221,NA,14.991294786035
2020-03-19,8.86286727184831,NA,16.39,NA,13.1230116648993,29.8962555311791,NA,14.0318054256314
2020-03-20,8.95328015627543,NA,16.11,NA,12.42983159583,29.8544177829461,NA,11.6887974565177
2020-03-23,8.96398109414896,NA,15.54,NA,12.1098959722593,29.3567894447499,NA,13.105120790971
2020-03-24,9.11199469847581,NA,16.78,NA,11.9948130538146,30.1068963961932,NA,13.3494020580328
2020-03-25,NA,NA,17.51,NA,12.0987256009034,29.9159964787156,NA,13.5110294117647
2020-03-26,9.07041943818372,NA,17.35,NA,12.1582189560143,29.9419104508856,NA,14.0369967355822
2020-03-27,9.13216736772194,NA,16.39,NA,12.3088602103893,29.6574399075843,NA,14.2728904847397
2020-03-30,9.21839208894352,NA,17.06,NA,12.7995642701525,29.833861987889,NA,14.204236827811
2020-03-31,9.17635281686224,NA,17.68,NA,12.9736742526623,30.1415536668502,NA,14.0901260313718
2020-04-01,9.14026146687348,NA,17.08,NA,12.9505719835959,29.5176810909735,NA,13.8752052545156
2020-04-02,9.210159084566,NA,18.06,NA,13.3500435919791,30.058315383403,NA,13.1816507000737
2020-04-03,9.15344502385443,NA,17.96,NA,13.1493330441384,29.9898910479614,NA,12.4629903774981
2020-04-06,9.30731046931408,NA,20.4,NA,13.3381002145097,30.3828312409665,NA,13.2425169122417
2020-04-07,9.34579439252336,NA,20.51,NA,13.1774007577005,30.4246602264653,NA,13.5641473046193
2020-04-08,9.47024048671297,NA,21.14,NA,13.2949257699978,30.6857701370631,NA,13.6974944731024
2020-04-09,9.57465328149481,NA,21.08,NA,13.4728872063245,30.6168732990626,NA,13.8647387206003
2020-04-10,NA,NA,NA,NA,NA,30.585427742871,NA,NA
2020-04-13,NA,NA,21.08,NA,NA,30.5358475771124,NA,14.4598185650142
2020-04-14,9.68082609716029,NA,19.81,NA,13.4864579278127,30.4245920850987,NA,14.6006011476455
2020-04-15,9.55690703735882,NA,19.25,NA,13.4110146202045,NA,NA,14.4861098377189
2020-04-16,9.63391136801541,NA,20.94,NA,13.4993663562731,30.3779026104719,NA,14.5085371481311
2020-04-17,9.65476887068461,NA,21.7,NA,13.5794257842811,30.6312302409657,NA,14.7020963589555
2020-04-20,9.6254812740637,NA,21.38,NA,13.6560693641619,30.5478243160682,NA,14.4080279874793
2020-04-21,9.54529677195418,NA,19.85,NA,13.4615384615385,30.267474795788,NA,14.5173176123803
2020-04-22,9.63953963895542,NA,20.66,NA,13.5016223945444,30.0760328102176,NA,14.7846978377379
2020-04-23,9.75292587776333,NA,21.03,NA,13.6890821902531,30.179420795954,NA,15.1076466221232
2020-04-24,9.75062049403144,NA,20.74,NA,13.6601379924327,30.0804398278543,NA,15.0369685767098
2020-04-27,9.85015819951048,NA,20.28,NA,NA,30.2288322602098,NA,15.0350942002216
2020-04-28,9.89920806335493,NA,20.21,NA,13.7162691747845,30.2374338674397,NA,15.159918654095
2020-04-29,9.94814904136018,NA,20.19,NA,13.8183869148336,29.9990126907216,NA,15.1200220730249
2020-04-30,9.80858399714659,NA,19.57,NA,13.7128795928639,NA,NA,15.0433591967138
2020-05-01,9.64968711620563,NA,18.97,NA,13.5678391959799,NA,NA,14.9412728762633
2020-05-04,9.39838548111484,NA,19.35,NA,13.6439267886855,29.2123890490993,NA,15.1109481019622
2020-05-05,9.43900267141585,NA,19.09,NA,13.7391790002793,NA,NA,15.3349326443993
2020-05-06,9.43060498220641,NA,19,NA,13.6978673645526,29.0325013196592,NA,15.3696498054475
2020-05-07,9.53466059006956,NA,19.54,NA,13.8186720593192,28.9914312532171,NA,15.3157311669129
2020-05-08,9.58235400470078,NA,19.35,NA,13.9580973952435,28.8556085016262,NA,15.3228782287823
2020-05-11,9.54840259428297,NA,19.07,NA,13.8845114813147,27.9989103126797,NA,15.5284101425134
2020-05-12,9.48460987831067,NA,18.52,NA,13.8499495345968,25.5184491998707,NA,15.5172413793103
2020-05-13,9.48857194008474,NA,18.67,NA,13.7119113573407,23.1258286127516,NA,15.5325443786982
2020-05-14,9.51127594664114,NA,18.84,NA,13.8063225734763,23.6859573954499,NA,15.5590522028878
2020-05-15,9.42892723714642,NA,19.17,NA,13.7166684955558,23.6282488842216,NA,15.4969949144706
2020-05-18,9.50558976505052,NA,20.34,NA,13.8158259039814,24.3502850217694,NA,15.3592375366569
2020-05-19,9.45654776155135,NA,19.97,NA,13.9058849705195,24.778192201036,NA,15.4473033604981
2020-05-20,9.49519230769231,NA,21.26,NA,14.0011191941802,25.0155883488227,NA,15.4049375967933
2020-05-21,9.47583063452081,NA,21.18,NA,14.0014532446481,26.5512286886581,NA,15.5265321033884
2020-05-22,9.47355798057321,NA,21.4,NA,13.9766310728462,26.7727716474869,NA,15.5688073394495
2020-05-25,9.48948948948949,NA,21.4,NA,14.0226153157188,26.7757420652825,NA,15.5885861088173
2020-05-26,9.57517726198412,NA,21.59,NA,14.1139276237791,26.7844590945077,NA,15.7103825136612
