"","ACCU","CEA","EUA","UKA","NZU","KAU","WCA","CCA"
"3346",6.39451065113891,NA,25.64,NA,9.20839580557364,0.0234116642875469,NA,15.9710214631005
"3347",6.3438303823949,NA,25.61,NA,9.1631117332786,0.0231524082937304,NA,15.7862529107924
"3348",6.29604855844487,NA,24.57,NA,9.00628471852397,0.0224546189258976,NA,15.7346051536275
"3349",6.26550749962083,NA,24.18,NA,8.94505878733141,0.0223020864117474,NA,15.6650496713462
"3350",6.15145513612056,NA,24.18,NA,8.86863653742513,0.022593763122228,NA,15.7072962993703
"3351",6.06215096898348,NA,23.6,NA,8.64992244061844,0.0221238649162405,NA,15.3526897267539
"3352",5.93249827580662,NA,23.61,NA,8.52301904541936,0.0224740127941262,NA,15.2117687589019
"3353",5.76700693193197,NA,23.52,NA,8.38266982656414,0.0224383880978901,NA,14.8884667432485
"3354",5.83509553218405,NA,23.36,NA,8.26637128250753,0.0227132215338612,NA,14.7045576700371
"3355",5.95096397185812,NA,23.83,NA,8.32251339904651,0.0230463472576855,NA,14.8185845475188
"3356",5.81862385223488,NA,23.81,NA,8.17936103026678,0.0221901526649241,NA,14.4954933780256
"3357",5.82067899530133,NA,23.42,NA,8.25047152079393,0.0221174010234947,NA,14.2676287566138
"3358",5.56941603452911,NA,23.28,NA,7.87773645130178,0.0210619607574949,NA,13.6987546473597
"3359",5.58999584530214,NA,24.1,NA,7.80187621991218,0.0222568835890483,NA,14.1727632803214
"3360",5.46555561306351,NA,23.92,NA,7.81490286501303,0.0220443770392531,NA,13.9351370494733
"3361",5.13014468164617,NA,22.52,NA,7.46924662190873,0.0217657711077265,NA,14.1612604861995
"3362",5.12100309587914,NA,21.94,NA,7.52897253949181,0.0222728877681269,NA,14.3527837203753
"3363",4.93777801186503,NA,19.47,NA,7.36702034942041,0.0213047686231706,NA,13.6863838023095
"3364",4.91248440297367,NA,18.31,NA,7.21672472543577,0.0216325092574225,NA,14.0515397576367
"3365",4.6147355705756,NA,15.3,NA,6.84514329132052,0.0212753829471343,NA,13.7370977605012
"3366",4.7606312896,NA,16.39,NA,6.95811859220533,0.0222334849449144,NA,13.1261042335186
"3367",4.85825609434882,NA,16.11,NA,6.64519197852445,0.02225433860571,NA,10.9302388783595
"3368",4.86987618522788,NA,15.54,NA,6.46033394092252,0.0215186288764888,NA,12.2237858324513
"3369",5.03202711424553,NA,16.78,NA,6.48088018900722,0.0226323398404772,NA,12.3754538407646
"3370",NA,NA,17.51,NA,6.50574049626465,0.022318375194876,NA,12.4182255622837
"3371",4.98621265361097,NA,17.35,NA,6.56987947477265,0.0223849688251897,NA,12.7285062890662
"3372",5.05433217164154,NA,16.39,NA,6.67436298144959,0.0219616414949307,NA,12.8122894836083
"3373",5.15022743669675,NA,17.06,NA,6.97144023428786,0.0220584714030337,NA,12.8591678687407
"3374",5.10336066785064,NA,17.68,NA,7.0131759839247,0.0224324261099164,NA,12.7755245546938
"3375",5.06329573835225,NA,17.08,NA,6.98822144592917,0.0217823374247104,NA,12.6575490371425
"3376",5.14103214321295,NA,18.06,NA,7.27443526154047,0.0225593588935861,NA,12.1422721997731
"3377",5.07791247301367,NA,17.96,NA,7.13010142291421,0.0224567681665067,NA,11.531264227885
"3378",5.25006231346688,NA,20.4,NA,7.3362852508166,0.0229916920103873,NA,12.2718162470964
"3379",5.29356805014068,NA,20.51,NA,7.23516211371029,0.0229977627303319,NA,12.4567428640089
"3380",5.43548211370772,NA,21.14,NA,7.36479380123963,0.0232497898494981,NA,12.6174414822241
"3381",5.55599911883874,NA,21.08,NA,7.50077230059262,0.0231455044595272,NA,12.6885135175257
"3382",NA,NA,NA,NA,NA,0.0230979849435649,NA,NA
"3383",NA,NA,21.08,NA,NA,0.0230231601790776,NA,13.2500857372072
"3384",5.67990266202786,NA,19.81,NA,7.50039370881079,0.0228556988529543,NA,13.2986621255538
"3385",5.53542255277082,NA,19.25,NA,7.3711193911204,NA,NA,13.281479634839
"3386",5.62498474222889,NA,20.94,NA,7.43807722534193,0.0228137692709844,NA,13.3904357620037
"3387",5.64936739068731,NA,21.7,NA,7.52656345431833,0.0231672164462975,NA,13.5179260380245
"3388",5.61514483377885,NA,21.38,NA,7.59007857056572,0.0230412239616139,NA,13.264617922555
"3389",5.52198124028357,NA,19.85,NA,7.39644970414201,0.0226202476670039,NA,13.3726212346907
"3390",5.63155905763593,NA,20.66,NA,7.42540966537115,0.0225297073375165,NA,13.6617056345758
"3391",5.7648220107361,NA,21.03,NA,7.63303345057051,0.0227131531067147,NA,14.0197166129577
"3392",5.76209697082581,NA,20.74,NA,7.60078900090845,0.0225925807799541,NA,13.8973831577725
"3393",5.88034039729597,NA,20.28,NA,NA,0.0228445574953975,NA,13.8853843740503
"3394",5.93904971403584,NA,20.21,NA,7.67902204388336,0.0228861678820473,NA,14.0136057072426
"3395",5.99791935449185,NA,20.19,NA,7.79378844604265,0.0227833104409639,NA,13.906026002966
"3396",5.83080727448971,NA,19.57,NA,7.66896683231583,NA,NA,13.7319572767812
"3397",5.64342190549484,NA,18.97,NA,7.49231829255061,NA,NA,13.6039997052384
"3398",5.53790906906773,NA,19.35,NA,7.567347081911,0.021881119845024,NA,13.8556281881187
"3399",5.60344474408777,NA,19.09,NA,7.67337559356563,NA,NA,14.1492273891856
"3400",5.5934786371331,NA,19,NA,7.62729960719004,0.0218931463084678,NA,14.2390678204998
"3401",5.71759450112111,NA,19.54,NA,7.76242672695157,0.0219452502900786,NA,14.1393382264705
"3402",5.77493762713239,NA,19.35,NA,7.90379240953765,0.0218255869462417,NA,14.1354965210169
"3403",5.73408755361696,NA,19.07,NA,7.81433559281558,0.0211875399647968,NA,14.3701741093036
"3404",5.65772481407222,NA,18.52,NA,7.76603652270766,0.0191808910034281,NA,14.3068793834689
"3405",5.66245267057632,NA,18.67,NA,7.59662679077048,0.0174203240725199,NA,14.3607104092994
"3406",5.68958302724241,NA,18.84,NA,7.67060535222863,0.0178670247687601,NA,14.4011960411772
"3407",5.59148860650324,NA,19.17,NA,7.52587978467892,0.0177236236614196,NA,14.3291677433848
"3408",5.68278218751152,NA,20.34,NA,7.65038258152799,0.0182161714482767,NA,14.0755475959099
"3409",5.65989212446214,NA,19.97,NA,7.73494547253283,0.0185206277149768,NA,14.1445869064171
"3410",5.70624537721894,NA,21.26,NA,7.83498555913833,0.0185691293898443,NA,14.0338321916674
"3411",5.68299786165336,NA,21.18,NA,7.82597576694883,0.0196643722420481,NA,14.1807764210325
"3412",5.68027220324572,NA,21.4,NA,7.813848645858,0.0198005884444331,NA,14.2833094857335
"3413",5.69939308678047,NA,21.4,NA,7.84965031108305,0.019804982407363,NA,14.3027673261926
"3414",5.80278605053277,NA,21.59,NA,7.96811811877104,0.0198178798062253,NA,14.3081807956842
"3415",5.72205261949611,NA,21.6,NA,7.92108951297894,0.018776137780552,NA,14.0667063700762
"3416",5.67278674546627,NA,21.33,NA,7.87078465281828,0.018296562458376,NA,13.8981978284315
"3417",5.70144747735108,NA,21.26,NA,7.82335187522902,0.0183093683464553,NA,13.7944356607872
"3418",5.88667723817029,NA,22.07,NA,NA,0.0182312990454308,NA,13.6811754995057
"3419",6.02116704691035,NA,22.07,NA,8.45593834124898,0.0174071289618667,NA,13.6196139306798
"3420",5.99597080628605,NA,22.08,NA,9.14912975634338,0.0170526871626469,NA,13.4514051225234
"3421",5.93148665155907,NA,22.21,NA,9.26372559089568,0.0165144496359014,NA,13.1901589181474
"3422",6.02339786613735,NA,23.24,NA,9.6360527984453,0.0165243215082932,NA,13.3434220808865
"3423",NA,NA,22.71,NA,9.95076818648606,0.0170697820651048,NA,13.3323646194052
"3424",5.95700858573845,NA,22.48,NA,10.1495587486761,0.0171192479641529,NA,13.2197369116828
"3425",5.98637873023572,NA,22.91,NA,10.4047106379723,0.017463221796887,NA,13.1446445271499
"3426",5.79917405033462,NA,22.27,NA,10.3694274101666,0.0173445774949205,NA,13.3127299183483
"3427",5.86446836058627,NA,22,NA,10.4465097031954,0.0173302559739845,NA,13.4146565236809
"3428",5.88168303340509,NA,22.16,NA,10.4130866232374,0.0170378712992043,NA,13.2540034033223
"3429",5.89175995286592,NA,22.78,NA,10.1075213326092,0.0171010321825219,NA,13.3932264123979
"3430",5.9076475130957,NA,22.75,NA,9.89859610884009,0.0170299826008722,NA,13.4092744982046
"3431",5.88959843405338,NA,24.47,NA,9.91222327822344,0.0172374923922598,NA,13.4916734619118
"3432",5.88959843405338,NA,24.16,NA,10.1910499365688,0.0170673419826593,NA,13.5729621788808
"3433",5.93159961777902,NA,24.53,NA,10.2709840436651,0.0168840701752609,NA,13.3735656476068
"3434",5.91706584163358,NA,25.41,NA,10.2179817202548,0.0166878213643952,NA,13.2211350780997
"3435",5.87163194430827,NA,25.4,NA,10.1958843364724,0.0167308901076896,NA,13.3135802469136
"3436",5.93742812531203,NA,25.18,NA,10.4845144231406,0.0169399930884828,NA,13.3999793945513
"3437",5.9054772461568,NA,24.73,NA,10.4289155865338,0.0168923542785857,NA,13.3681882216105
"3438",5.8745010534491,NA,26.63,NA,10.4306264852689,0.0169535693184945,NA,13.3135345297045
"3439",5.98614724704604,NA,26.97,NA,10.6000204656345,0.0169774930709957,NA,13.3348807714595
"3440",5.98761903934413,NA,27.71,NA,10.6753027361105,0.016857380469583,NA,13.2898765432099
"3441",6.01939432140366,NA,27.37,NA,10.8280135274893,0.016943641802306,NA,13.3420280598449
"3442",6.03500448813955,NA,27.91,NA,10.8884980658989,0.0164685847507564,NA,13.3183152269586
"3443",6.02905060566739,NA,29.7,NA,10.8368027539364,0.0163490550566883,NA,13.2555607038051
"3444",6.02162063458718,NA,29.39,NA,10.9340589984815,0.0158869806782424,NA,13.3844672470277
"3445",6.01716924266048,NA,29.32,NA,10.9162955171114,0.0152979881885669,NA,13.2532124567637
"3446",6.03649433680095,NA,28.61,NA,10.9850513928849,0.0137860383364043,NA,13.3662356989431
"3447",5.9971989335096,NA,29.02,NA,10.9172424336695,0.0123140670145931,NA,13.3025391303825
"3448",5.93570087057558,NA,29.35,NA,10.5619895240766,0.0109529303490151,NA,13.2197369116828
"3449",5.94006214953985,NA,29.64,NA,10.4584855244102,0.0109262016604802,NA,13.1132326639522
"3450",5.97732787845031,NA,28.85,NA,10.6974481086612,0.011618797779171,NA,13.0964350812401
"3451",5.95098639946175,NA,26.61,NA,10.7160912579034,0.0121161854926704,NA,13.1663548326916
"3452",5.94224459175513,NA,27.82,NA,10.809692651029,0.0122701819870685,NA,13.0827615803964
"3453",5.95682499258573,NA,26.17,NA,10.8121772094649,0.0122833993532013,NA,13.0569100466555
"3454",6.06865999212851,NA,26.61,NA,10.8833487817623,0.0121477901409809,NA,12.8717880485312
"3455",6.03723946802527,NA,26.63,NA,10.9947150543977,0.0118870182484535,NA,12.7710175827245
"3456",5.93933493598199,NA,27.33,NA,10.9549767290094,0.0117505327172037,NA,12.7138027917041
"3457",5.8952261942314,NA,26.37,NA,10.7675160591891,0.0114758209001374,NA,12.5611383589805
"3458",5.86942497991499,NA,25.01,NA,10.7088009432907,0.0111461702745297,NA,12.3618613591395
"3459",5.91613443105733,NA,25.74,NA,10.7176607382139,0.0109919862202637,NA,12.4327896944213
"3460",5.96597489657527,NA,26.19,NA,10.7503817321374,0.0106721654129599,NA,12.2370491230115
"3461",5.91825018146351,NA,25.54,NA,10.9103576507704,0.0100206404628562,NA,12.1216253530414
"3462",5.90533372538372,NA,26.28,NA,10.8171543255017,0.00974207846701878,NA,12.2631166223256
"3463",5.89103163878194,NA,26.13,NA,10.7636741115297,0.00889537347676436,NA,12.2902416327294
"3464",5.9074835298347,NA,26.83,NA,10.7274551676177,0.00794353038562521,NA,12.2091353059466
"3465",5.90175332486856,NA,26.77,NA,10.6636044605704,0.00757957862930285,NA,12.0696610510069
"3466",5.95725483699028,NA,26.39,NA,10.7600549771559,0.00784739691486529,NA,12.0341274238227
"3467",5.92400443506775,NA,26.42,NA,10.5140095253788,0.0086868137959836,NA,12.2021631937319
"3468",5.9565290284762,NA,26.71,NA,10.5297637644347,0.00883267218457644,NA,12.3136171412985
"3469",5.94421055076707,NA,26.19,NA,10.5407026926638,0.00882759593629933,NA,12.3073242490332
"3470",5.93193024666507,NA,25.97,NA,10.4725180182166,0.00885019935555664,NA,12.2464689179864
"3471",5.88532534863237,NA,25.43,NA,10.4308227512534,0.009035387461462,NA,12.1915082539879
"3472",5.88746423544302,NA,25.48,NA,10.3663676146199,0.00898589578637099,NA,12.1247323135478
"3473",5.93120906126144,NA,26.3,NA,10.3488129687148,NA,NA,12.081790370275
"3474",5.91609449770001,NA,26.55,NA,10.3786101999407,0.00894109271851586,NA,11.9746137345545
"3475",5.85369385809198,NA,26.23,NA,10.4154607148009,0.00971176670407354,NA,12.163531311842
"3476",5.84588775107242,NA,25.9,NA,10.2918701199629,0.00997137589300983,NA,12.1163958150907
"3477",5.86080389491776,NA,25.65,NA,10.4081739605653,0.0100465852978344,NA,12.2482403487155
"3478",5.871493263573,NA,27.48,NA,10.3805267005714,0.0106979269198427,NA,12.2936628708687
"3479",5.87649164622895,NA,28.61,NA,10.4249323711607,0.0106383145783745,NA,12.1411323215661
"3480",5.94423577829907,NA,28.62,NA,10.6542159910908,0.0106988432435802,NA,12.156491479618
"3481",5.99765697569527,NA,28.37,NA,10.7395078099656,0.0106583323574907,NA,12.1729511429338
"3482",6.08931109865683,NA,29.52,NA,10.9252371232075,0.0106361947889677,NA,12.0058094566239
"3483",6.07276406527494,NA,28.66,NA,10.8626190088338,0.00992277896989318,NA,11.9395152160944
"3484",6.09157275121661,NA,27.74,NA,10.9887405634714,0.0100332255436004,NA,12.0480993400687
"3485",6.09987626650359,NA,28.23,NA,11.1268915842209,0.0100672802865145,NA,12.2140787201217
"3486",5.98956123446575,NA,28.74,NA,10.9042523133147,0.0107870926672818,NA,12.1938363277048
"3487",6.05469960939922,NA,27.36,NA,10.962532221905,0.0106319571104627,NA,12.237915582844
"3488",6.07486263568068,NA,27.05,NA,10.9116663891252,0.0106685145211183,NA,NA
"3489",6.04188846526786,NA,26.79,NA,10.7321741404722,0.0108211121208844,NA,12.3464050097546
"3490",6.13170718122999,NA,27.2,NA,10.9806991977687,0.0108683703965596,NA,12.2839711823062
"3491",6.07533778849803,NA,28.42,NA,10.8537308262586,0.0105846142894169,NA,12.2611047180824
"3492",6.08954429027685,NA,28.26,NA,10.8610143197534,0.00984939097454652,NA,12.25196497392
"3493",6.08280869013927,NA,30.47,NA,10.9835977668455,0.0108329637287163,NA,12.2826203392923
"3494",6.11433744950151,NA,29.79,NA,11.2695963751234,0.0109073557602329,NA,12.3517482837716
"3495",6.15752007217684,NA,29.99,NA,11.364839228552,0.0111458437268326,NA,12.3951609406325
"3496",6.13549300349726,NA,28.43,NA,11.3992553407991,0.0112058510950167,NA,12.3190783214724
"3497",6.14701016483261,NA,27.99,NA,11.4435900829502,0.011414673246456,NA,12.347038658057
"3498",6.10257182379529,NA,26.4,NA,11.253787840633,0.0115175840562116,NA,12.4901305407076
"3499",6.07867094737681,NA,27.85,NA,11.2716202701049,0.0117766210874327,NA,12.6395277615551
"3500",5.96269365628175,NA,26.5,NA,11.0561536682338,0.0120783137274198,NA,12.7637084233141
"3501",5.88558513603673,NA,26.79,NA,11.0313571441217,0.012110300174257,NA,12.7059315134583
"3502",5.89839690301073,NA,26.17,NA,11.0947538318811,0.0121165433502938,NA,12.7904750145834
"3503",5.91655056018048,NA,27.71,NA,11.0611230051758,0.0122817080250558,NA,12.7307170504346
"3504",5.93812935411491,NA,26.79,NA,11.0281011889691,0.0118411553146473,NA,12.5693960490058
"3505",6.01532750282459,NA,26.93,NA,11.1352395491156,NA,NA,12.5699573474984
"3506",6.0226879518185,NA,26.51,NA,11.2051222470662,NA,NA,12.5079706608228
"3507",6.01974215193503,NA,27.03,NA,11.1616829832216,NA,NA,12.5734023384006
"3508",NA,NA,26.94,NA,11.0925218975851,0.0119463110824572,NA,12.4358787610184
"3509",5.89651630008061,NA,26.79,NA,10.9396048690384,0.0120842503326921,NA,12.5502266899222
"3510",5.93020344292216,NA,26.9,NA,10.8794889992618,0.0123099670194841,NA,12.5526401036605
"3511",5.98675029529646,NA,26.34,NA,10.9036826483165,0.0125552148982942,NA,12.5858437727603
"3512",6.03671007384917,NA,25.71,NA,11.0762686624639,NA,NA,12.4457308911395
"3513",5.99771738052368,NA,25.87,NA,11.0339287006967,0.0125923992835798,NA,12.4832521443013
"3514",5.98237188225763,NA,25.22,NA,11.1806573665092,0.0128669410072688,NA,12.6521212756795
"3515",5.98748049810661,NA,25.75,NA,11.2305436494744,0.01305376893487,NA,12.6695571618673
"3516",5.91655056018048,NA,24.96,NA,11.0992893358457,0.0131056110518978,NA,12.7635877915473
"3517",5.87942495747386,NA,24.89,NA,11.1130628836304,0.0134548120674071,NA,12.7228942561296
"3518",5.8131943219722,NA,24.98,NA,11.0159462235735,0.0136162010581177,NA,12.6192986016141
"3519",5.72206252020759,NA,24.41,NA,10.8613030013613,0.0138076878984175,NA,12.4735178378211
"3520",5.79715937390319,NA,23.56,NA,11.0325949882191,0.0138614092541744,NA,12.4037447196743
"3521",5.84124008670809,NA,24.18,NA,11.2196367582751,0.0136257478409948,NA,12.4840765353108
"3522",5.83280508407289,NA,25.49,NA,11.1788736548996,0.0138603177440644,NA,12.386597130216
"3523",5.87494052304796,NA,23.85,NA,NA,0.0139280737554225,NA,12.4651377780715
"3524",5.90124964314339,NA,24.07,NA,11.3538852152978,0.0139800409323197,NA,12.4782542519777
"3525",5.81097789867058,NA,23.03,NA,11.2125440294802,0.0136759973181817,NA,12.5506142855022
"3526",5.85938058387178,NA,23.67,NA,11.3326581237527,0.0137901885440022,NA,12.6795651695749
"3527",5.88487459547226,NA,23.71,NA,11.3390831810461,0.0137263677051791,NA,12.782651308977
"3528",5.93780422514589,NA,23.67,NA,11.3960113960114,0.0125660548215429,NA,12.78326897415
"3529",6.03843700333856,NA,24.39,NA,11.4717105134834,0.012818076932333,NA,12.5995715226964
"3530",6.18669044835474,NA,25.11,NA,11.4494448896481,0.0128753496050259,NA,12.5759355804687
"3531",6.25775952699894,NA,25.98,NA,11.5019068078568,0.0126441340497641,NA,12.4091106889167
"3532",6.16628419012121,NA,25.42,NA,11.432450611968,0.0125533193855566,NA,12.3311050123146
"3533",6.27397683424932,NA,26.55,NA,11.6992463806522,0.0127079076777679,NA,12.4904181903084
"3534",6.28094641331009,NA,26.23,NA,11.7466569464195,0.0127466470161631,NA,12.4883037685101
"3535",6.30972149000241,NA,26.13,NA,12.0320630498142,0.0129351241488942,NA,12.545266692867
"3536",6.19351504891278,NA,25.92,NA,11.8210878951218,0.0128190073466958,NA,12.4807642643006
"3537",6.22857333025463,NA,26.28,NA,11.8301125064477,0.0129256506149934,NA,12.4146205543372
"3538",6.29414289835233,NA,27.39,NA,12.0147751187923,0.0128645180881838,NA,12.35643394996
"3539",6.24852071005917,NA,26.64,NA,11.9816110014464,0.0129148083132308,NA,12.3113385985536
"3540",6.27552462672752,NA,27.19,NA,12.228776497248,0.0129450805152879,NA,12.3442812347903
"3541",6.21176928943729,NA,26.35,NA,12.1293270866169,0.0127564627566873,NA,12.2651837139727
"3542",6.26007243283203,NA,26.74,NA,12.224489333824,0.0127970636310127,NA,12.2994918580247
"3543",6.24775173233968,NA,27.25,NA,12.2373575927075,0.0128582877008908,NA,12.3265157048941
"3544",6.32066094316389,NA,27.63,NA,12.3424884292877,0.0128542728967498,NA,12.1564163688368
"3545",6.30582142427364,NA,27.62,NA,12.3644229780077,0.0129557851782785,NA,12.105448262741
"3546",6.30192497339852,NA,28.1,NA,12.3890007392254,0.0129731053500725,NA,NA
"3547",6.29181108661042,NA,28.13,NA,12.3482881300849,0.0129486324843352,NA,12.0064761730432
"3548",6.25544790275134,NA,29.14,NA,12.4211306345263,0.0129650702046557,NA,12.1031352433852
"3549",6.13558998915795,NA,28.86,NA,12.2660265710368,0.0127441419383953,NA,11.8406231531202
"3550",6.16341320066501,NA,29.55,NA,12.2002379387187,0.0127856854214662,NA,11.8141438944331
"3551",6.18156200586374,NA,29,NA,12.3147417388542,0.0129103735704747,NA,11.7791064706377
"3552",6.17323386668673,NA,30.11,NA,12.3701137632383,0.013272584225388,NA,11.8520515417878
"3553",6.17550350747764,NA,29.62,NA,12.5860697704582,0.0133070063885181,NA,11.8619136285707
"3554",6.17096547688439,NA,29.57,NA,12.6979085444142,0.0134036000404761,NA,11.8824699975657
"3555",6.32555101361997,NA,29.7,NA,12.8358241745562,0.0135842944586088,NA,11.9835099503317
"3556",6.40981988409975,NA,30.9,NA,13.0155952759977,0.0134824045048704,NA,11.8955072570199
"3557",6.3813395708027,NA,30.49,NA,12.9969716611396,0.0137299669496172,NA,11.9242150885418
"3558",6.35759507205467,NA,30.81,NA,12.850289325794,0.0141904208570843,NA,11.8478873145064
"3559",6.38610443124588,NA,32.18,NA,12.7987103256999,0.0156930596145439,NA,11.8458374184484
"3560",6.3654951583658,NA,31.78,NA,12.8002038881838,0.0157732569748649,NA,11.7633766010266
"3561",6.37499471454984,NA,31.96,NA,12.7852800187655,0.0169684861865936,NA,11.6380501790186
"3562",6.3853099173054,NA,31.1,NA,12.7546370550135,0.0168023961472954,NA,11.6456351090929
"3563",6.33948059190877,NA,30.89,NA,12.6792512731383,0.0150699878489875,NA,11.6236734432638
"3564",6.31050193732409,NA,31.15,NA,12.6163785464097,0.0153742148051708,NA,11.7722694570917
"3565",6.37578730395193,NA,31.92,NA,12.7421480884046,0.0151238721920553,NA,11.7259409840328
"3566",6.41240680863759,NA,32.19,NA,12.7593484101487,0.0152630028171073,NA,11.7509528507596
"3567",6.41320638553243,NA,NA,NA,NA,NA,NA,NA
"3568",6.3544391549665,NA,33.44,NA,NA,0.0150754327889416,NA,12.4210865513377
"3569",6.36233335776469,NA,33.02,NA,12.798112475068,0.0137240298970203,NA,12.3409042591914
"3570",6.4461182395998,NA,32.19,NA,12.8973106270278,0.012862210523271,NA,12.3042707230628
"3571",6.54556371463819,NA,32.72,NA,13.0252397128868,NA,NA,12.4566423533523
"3572",6.5480380181151,NA,NA,NA,NA,NA,NA,NA
"3573",6.47941423151227,NA,33.71,NA,NA,0.0129883644927104,NA,12.3788855701951
"3574",6.59360844919568,NA,32.96,NA,13.1100688492301,0.0128886059003317,NA,12.2864236487494
"3575",6.63710565310922,NA,33.63,NA,13.1893140996464,0.0125143751452333,NA,12.2641936399656
"3576",6.63206481355448,NA,34.76,NA,13.1706036434134,0.0116486140174181,NA,12.3743880058106
